3000 6000
1800 573 1
1800 402 1
2374 1957 1
2993 2588 1
1876 529 1
2138 699 1
2593 2596 1
2593 2936 1
1267 2318 1
1267 572 1
80 1318 1
1021 1891 1
1323 1924 1
716 823 1
716 197 1
154 2455 1
968 1585 1
968 404 1
968 2973 1
1678 2636 1
2636 815 1
2636 420 1
1811 2936 1
2936 1912 1
1840 282 1
1840 582 1
743 784 1
429 1896 1
845 2539 1
1575 2035 1
479 2554 1
479 1636 1
126 125 1
303 1452 1
303 1000 1
303 1484 1
2846 976 1
1224 1384 1
2229 1896 1
1335 572 1
682 694 1
682 2260 1
694 2395 1
2814 2879 1
2814 1807 1
763 2640 1
2170 2594 1
1644 2209 1
2209 2421 1
1587 2843 1
1587 1541 1
2843 2313 1
2843 2104 1
1548 1706 1
266 719 1
266 2728 1
625 512 1
625 2459 1
487 1491 1
1984 2337 1
1005 877 1
1005 2180 1
1495 2612 1
1271 2252 1
2369 2016 1
830 2115 1
830 736 1
2238 1350 1
1808 1417 1
573 512 1
1243 939 1
2098 1151 1
2550 2633 1
2550 888 1
2633 847 1
2633 1035 1
2633 1750 1
626 356 1
507 60 1
507 2035 1
2842 1951 1
1046 1261 1
417 877 1
1750 316 1
2517 657 1
2517 780 1
1014 1912 1
2466 886 1
1666 1012 1
74 2595 1
2973 2421 1
1846 983 1
63 379 1
1684 1918 1
410 2126 1
575 1832 1
28 886 1
1308 1244 1
118 2653 1
1255 1902 1
1255 1582 1
738 2352 1
1229 2528 1
670 882 1
2180 2420 1
2180 2292 1
2311 964 1
1842 1954 1
1842 222 1
1954 773 1
21 1361 1
136 1735 1
151 2337 1
151 2264 1
221 188 1
1269 2563 1
1835 264 1
1936 1689 1
1921 1821 1
1764 699 1
1764 2731 1
1118 2222 1
331 1034 1
84 2559 1
925 2264 1
925 1506 1
2775 2539 1
2207 2525 1
2207 201 1
1958 447 1
2110 788 1
197 804 1
197 1742 1
281 2380 1
281 2008 1
281 721 1
881 1742 1
2393 471 1
10 2159 1
10 1417 1
287 826 1
223 2643 1
1030 826 1
1025 1884 1
1830 2064 1
1830 1920 1
1735 1196 1
578 1882 1
125 2918 1
621 657 1
589 2757 1
1569 2888 1
1569 2901 1
972 2612 1
2612 903 1
2561 1443 1
2561 998 1
2561 780 1
2115 1003 1
1522 510 1
903 1034 1
1034 1813 1
2244 1827 1
2244 1366 1
1247 1410 1
719 2953 1
510 690 1
2362 1088 1
2362 736 1
1541 1589 1
427 1589 1
427 833 1
171 1074 1
2120 405 1
1419 258 1
2016 2420 1
1714 2002 1
2002 862 1
1310 461 1
1432 2252 1
2804 1565 1
37 241 1
1410 526 1
124 378 1
485 2365 1
2559 2578 1
2559 1891 1
2547 1408 1
2372 1706 1
1877 2809 1
1877 190 1
229 1978 1
229 2235 1
229 1365 1
132 2932 1
132 2735 1
2632 1582 1
367 2704 1
188 2409 1
1181 2168 1
721 1012 1
60 788 1
1836 2357 1
2556 58 1
2292 2888 1
214 1506 1
2165 402 1
1596 2 1
1827 647 1
1827 2585 1
1827 1861 1
2168 2695 1
2168 854 1
2131 1608 1
22 2389 1
22 2625 1
2747 2979 1
582 2235 1
2735 1727 1
1770 862 1
225 674 1
939 1366 1
1366 190 1
58 815 1
2979 2880 1
753 12 1
690 1676 1
474 2012 1
1535 1423 1
1535 2259 1
1689 529 1
1689 617 1
2260 1676 1
2519 1749 1
1861 2163 1
2147 609 1
2452 402 1
35 1417 1
35 1023 1
2757 678 1
2003 1196 1
1369 2817 1
1369 1380 1
2817 2264 1
2830 579 1
2830 2642 1
472 1250 1
472 2459 1
264 617 1
1318 736 1
1077 1236 1
379 520 1
647 447 1
2590 2955 1
12 2189 1
12 2821 1
826 1023 1
947 2375 1
579 34 1
405 1905 1
644 2408 1
1076 34 1
2772 1992 1
2772 219 1
2898 2259 1
2528 2375 1
2163 2962 1
2163 1821 1
396 482 1
780 784 1
703 773 1
1755 413 1
2731 912 1
2395 1411 1
2588 1301 1
978 2408 1
402 2408 1
1922 2585 1
2421 2662 1
2953 2012 1
2613 1151 1
