3000 7500
1029 971 1
1029 498 1
2725 1503 1
2725 744 1
1660 2139 1
2255 634 1
2255 755 1
2255 1755 1
2050 2225 1
2050 1513 1
2050 2728 1
2050 1701 1
2225 2993 1
2225 1329 1
2225 473 1
97 1056 1
97 541 1
1332 1716 1
1332 1925 1
1332 752 1
1332 642 1
1716 2675 1
1716 297 1
70 2649 1
2953 756 1
2953 2587 1
2953 644 1
2257 461 1
2257 1321 1
843 419 1
843 498 1
2171 2636 1
2171 335 1
2636 2 1
2636 2685 1
2217 2219 1
2217 2169 1
2217 2799 1
756 1580 1
756 834 1
756 1969 1
993 2371 1
993 1119 1
993 2968 1
993 1227 1
2371 1439 1
2371 1382 1
927 1214 1
927 1220 1
927 1626 1
891 1542 1
891 1964 1
1542 2181 1
1542 1430 1
1542 662 1
1542 2086 1
313 1564 1
313 2672 1
127 2341 1
127 1769 1
127 52 1
2341 758 1
2341 362 1
2341 2530 1
2993 1231 1
1889 2815 1
1889 2496 1
1889 1362 1
1889 2142 1
2815 2147 1
2815 1739 1
2815 2776 1
1321 2839 1
1336 2602 1
1336 226 1
1336 1109 1
1336 2667 1
2602 692 1
2602 1503 1
880 1548 1
269 2782 1
274 833 1
659 1047 1
659 2135 1
659 91 1
1047 1562 1
1047 1678 1
1047 2102 1
1047 2232 1
2827 2303 1
2827 2376 1
1059 1114 1
1059 1750 1
479 1449 1
479 2313 1
479 739 1
479 1843 1
965 1733 1
965 610 1
965 1352 1
1733 2223 1
1733 2739 1
2110 1675 1
2110 2803 1
293 2631 1
293 25 1
293 1348 1
293 1632 1
2728 2809 1
2728 2161 1
2728 595 1
2728 2482 1
2809 106 1
2809 641 1
2809 1666 1
2002 2846 1
2002 1501 1
652 1394 1
652 1754 1
652 1767 1
652 2237 1
652 2232 1
1394 1562 1
1394 2543 1
2765 2812 1
2765 1098 1
2765 1596 1
2812 1487 1
2921 938 1
2921 1911 1
1636 110 1
1636 1318 1
1636 171 1
2172 2070 1
2172 673 1
2172 2743 1
2496 603 1
2496 2894 1
2496 2646 1
1474 2514 1
1474 566 1
1474 2751 1
1474 2742 1
301 534 1
534 219 1
2061 2549 1
2061 666 1
204 2677 1
204 1611 1
204 1421 1
30 2929 1
30 2513 1
30 161 1
30 2501 1
2929 625 1
1453 311 1
1453 2342 1
1453 1576 1
1978 924 1
1978 1682 1
1978 953 1
2084 2491 1
2084 1220 1
2084 1821 1
2084 200 1
2491 1089 1
2491 1362 1
845 1476 1
845 311 1
2465 1367 1
2465 590 1
189 2814 1
189 1388 1
189 2308 1
189 2344 1
2814 448 1
2412 2626 1
2412 687 1
2508 2903 1
2508 544 1
2508 1434 1
2508 2218 1
2903 2832 1
2903 957 1
1662 2143 1
1662 2883 1
1662 2800 1
2882 421 1
2882 1727 1
2882 1493 1
2265 1055 1
2265 276 1
2269 303 1
245 755 1
245 2657 1
2004 2705 1
2004 2949 1
114 132 1
114 380 1
114 509 1
114 256 1
114 974 1
132 542 1
132 2743 1
132 2054 1
953 1587 1
54 266 1
54 1482 1
54 1096 1
54 591 1
266 2218 1
266 2101 1
266 1790 1
399 1203 1
399 2101 1
399 1402 1
1203 2581 1
1981 2302 1
447 1136 1
447 2480 1
447 1456 1
447 2184 1
1136 1012 1
1136 1303 1
2964 519 1
2964 687 1
760 2764 1
760 2672 1
760 254 1
2764 25 1
2764 730 1
2764 895 1
559 1313 1
559 209 1
559 2704 1
559 1703 1
1313 1052 1
1544 2518 1
1544 14 1
2071 20 1
2344 195 1
695 2534 1
390 2709 1
390 2311 1
390 2007 1
390 508 1
2709 519 1
2709 2323 1
15 1563 1
15 1931 1
1563 1599 1
1563 1895 1
369 1832 1
369 268 1
369 2598 1
1832 763 1
1832 234 1
935 2243 1
935 325 1
935 1976 1
935 2178 1
2243 1105 1
2223 2423 1
642 2971 1
642 2001 1
642 2498 1
240 1599 1
240 2754 1
240 1579 1
179 1743 1
1388 2161 1
1388 2279 1
2161 1217 1
2161 1335 1
84 1326 1
84 2025 1
1326 1729 1
1326 2576 1
1326 340 1
1326 477 1
109 1090 1
109 1758 1
1090 2583 1
1090 1945 1
2818 541 1
2818 871 1
2818 509 1
2818 2472 1
311 751 1
311 852 1
1675 373 1
1675 627 1
1675 2397 1
2361 1633 1
2361 994 1
2361 2803 1
391 924 1
391 1350 1
391 2201 1
391 542 1
391 2346 1
924 995 1
924 1278 1
1838 2518 1
1838 1659 1
1838 2328 1
1017 2783 1
1017 875 1
1017 326 1
2783 1096 1
530 2436 1
530 1803 1
530 2147 1
530 2380 1
2436 2531 1
79 2986 1
79 2237 1
79 1306 1
1677 2432 1
87 2095 1
87 2838 1
87 2672 1
2095 1141 1
2095 1525 1
2095 1149 1
169 2393 1
169 2531 1
169 188 1
169 2143 1
169 1272 1
2393 2588 1
2393 1471 1
2124 2532 1
1991 2881 1
1991 1459 1
1991 1906 1
1991 1217 1
2881 157 1
2881 2614 1
234 1549 1
2328 305 1
1990 1976 1
554 820 1
554 1092 1
820 1956 1
2178 1112 1
2178 1189 1
2178 1747 1
1089 2147 1
1089 374 1
1089 1986 1
2147 434 1
2147 581 1
2773 1877 1
1037 1957 1
1037 2511 1
1037 226 1
1037 2423 1
1957 1467 1
1876 1101 1
1876 1442 1
1876 1272 1
520 943 1
520 371 1
943 2643 1
943 2887 1
1926 2498 1
1926 2135 1
2202 2404 1
2202 2777 1
2202 550 1
2202 2197 1
2202 1622 1
2404 251 1
2404 1769 1
2513 2539 1
1802 2242 1
1802 1787 1
2727 100 1
2727 2165 1
2727 290 1
2727 1189 1
2208 2599 1
2599 1639 1
603 1787 1
603 1230 1
379 2700 1
379 1012 1
379 886 1
155 1305 1
1590 280 1
1590 348 1
1590 461 1
125 273 1
125 2971 1
125 2894 1
1870 585 1
1870 2311 1
1249 585 1
1056 1402 1
1056 783 1
1056 716 1
2402 315 1
2402 1911 1
2402 2335 1
1356 2854 1
1356 1235 1
1356 2629 1
2854 853 1
2854 1815 1
2075 59 1
2143 651 1
2143 2144 1
2867 2063 1
2867 2736 1
1937 704 1
1937 1137 1
1937 265 1
418 547 1
418 1956 1
418 2429 1
280 2472 1
280 1842 1
2554 1494 1
2554 1754 1
1539 42 1
206 823 1
206 380 1
206 425 1
206 723 1
823 2539 1
823 1785 1
823 1222 1
80 1421 1
80 1720 1
80 2996 1
1421 2318 1
421 822 1
421 1115 1
2880 1770 1
658 2300 1
658 751 1
658 2782 1
658 2098 1
2300 2594 1
2077 712 1
2077 178 1
995 2520 1
995 1277 1
995 2313 1
495 509 1
630 2174 1
630 2127 1
630 822 1
2174 1867 1
2174 2601 1
2174 1927 1
2700 1245 1
2700 2524 1
771 2742 1
771 1695 1
771 809 1
888 2068 1
888 1679 1
2309 2906 1
2309 2575 1
2906 1189 1
1357 2459 1
1357 2575 1
1357 1151 1
1357 2293 1
2459 873 1
1994 1234 1
1994 2754 1
1231 2423 1
1231 2667 1
1231 2649 1
2302 1959 1
2302 231 1
2302 1151 1
468 2418 1
468 303 1
468 1821 1
2418 2182 1
170 2724 1
170 1478 1
2724 2978 1
2724 1433 1
2652 1779 1
2652 1028 1
2480 1952 1
2480 1787 1
808 186 1
808 2299 1
808 560 1
2590 1105 1
1195 2753 1
1195 747 1
1195 565 1
789 2114 1
1513 1320 1
1513 607 1
2413 2771 1
2413 1350 1
2219 130 1
2219 2530 1
2219 1445 1
1092 296 1
1092 2400 1
1836 2114 1
1836 2799 1
1836 1155 1
762 2299 1
762 1765 1
762 2389 1
2337 2520 1
580 544 1
580 674 1
296 2203 1
296 818 1
2831 589 1
2831 2152 1
2831 1288 1
1452 1622 1
1452 2442 1
1382 2001 1
1028 2655 1
1028 1531 1
1028 2447 1
1369 1721 1
1369 2935 1
1369 2065 1
1369 473 1
1721 697 1
1721 884 1
130 692 1
130 2382 1
692 1298 1
1567 835 1
1567 435 1
1567 1867 1
1567 682 1
1562 115 1
546 1280 1
1280 2587 1
1280 380 1
1280 758 1
466 682 1
2432 2249 1
2432 212 1
2936 91 1
505 690 1
505 2484 1
505 2578 1
690 1232 1
690 1257 1
690 709 1
1491 1749 1
1491 738 1
154 1924 1
154 2304 1
154 1608 1
154 354 1
1924 1691 1
1924 627 1
1924 2108 1
1694 920 1
1694 763 1
1694 275 1
1790 1101 1
1794 1679 1
1794 2424 1
589 2037 1
2037 2304 1
482 1874 1
482 2377 1
1874 9 1
1874 2519 1
1514 1792 1
1514 344 1
1514 157 1
1579 2780 1
1371 2423 1
1371 836 1
1371 236 1
2423 1167 1
2608 962 1
1062 2836 1
1062 1580 1
2836 625 1
14 1927 1
1927 381 1
1927 1785 1
1053 1680 1
1053 1882 1
414 585 1
414 1250 1
414 2664 1
414 1909 1
585 1013 1
585 2522 1
2377 2832 1
2526 1586 1
2526 1288 1
2526 2647 1
2129 2747 1
2129 712 1
938 199 1
2631 275 1
2631 1232 1
1825 2606 1
1825 2282 1
1825 2025 1
2667 983 1
2667 855 1
1141 2201 1
1141 403 1
1137 1158 1
1137 994 1
1137 427 1
1158 2655 1
1158 1260 1
244 2439 1
244 1758 1
244 750 1
111 2540 1
111 648 1
111 2913 1
1179 736 1
1179 252 1
1179 1800 1
1735 104 1
1735 2282 1
1871 1410 1
717 1659 1
717 452 1
1659 1363 1
1659 921 1
1639 2547 1
1639 437 1
1639 593 1
977 2229 1
977 2044 1
977 540 1
2229 32 1
2229 1188 1
2229 2123 1
356 835 1
356 2988 1
835 839 1
920 2863 1
920 297 1
920 540 1
2863 481 1
2863 852 1
2863 2160 1
2863 142 1
2435 2852 1
2435 1959 1
617 2825 1
617 698 1
2825 1221 1
2825 1383 1
2825 975 1
923 1885 1
923 1592 1
1885 428 1
1885 467 1
651 1426 1
651 417 1
1426 2645 1
1426 985 1
1426 1949 1
1475 586 1
1475 822 1
723 1531 1
1531 1749 1
2529 50 1
2574 1423 1
2574 1439 1
2574 688 1
1654 2919 1
1654 809 1
1855 2753 1
348 962 1
348 1132 1
26 2370 1
26 2118 1
2370 1754 1
1230 2826 1
1230 1952 1
1038 712 1
1038 1988 1
1038 2372 1
1091 2163 1
1091 1600 1
1833 2698 1
1833 2176 1
1833 265 1
2698 9 1
2010 2102 1
2010 1678 1
2010 203 1
2102 2914 1
1298 2153 1
1359 2549 1
1359 1712 1
1359 2400 1
1359 2998 1
2549 219 1
2063 2153 1
746 794 1
2821 1821 1
1867 1517 1
1867 2140 1
1867 1931 1
2310 2076 1
2310 2839 1
2310 2530 1
2310 1548 1
926 1603 1
926 1279 1
926 1217 1
4 1052 1
4 2268 1
4 1697 1
1826 1938 1
1826 2519 1
1826 300 1
25 1278 1
2994 2984 1
2994 1367 1
481 783 1
481 655 1
481 1666 1
2498 2986 1
325 1106 1
325 2447 1
591 2769 1
1695 616 1
1956 2101 1
2776 944 1
395 167 1
395 2031 1
2140 2245 1
2140 2534 1
2140 2118 1
52 1177 1
982 2440 1
982 12 1
982 610 1
2986 2251 1
2986 989 1
2986 2675 1
368 2169 1
2846 1895 1
2846 969 1
2846 752 1
1771 1822 1
1771 852 1
2753 1581 1
2753 1194 1
674 836 1
674 1750 1
674 526 1
836 928 1
836 875 1
1392 1494 1
1392 2628 1
1133 1256 1
1133 178 1
679 1496 1
679 295 1
679 1729 1
1496 1085 1
1496 1132 1
2581 751 1
2866 763 1
638 1300 1
638 1781 1
638 104 1
638 317 1
1300 2532 1
1300 1845 1
162 2625 1
162 1489 1
1164 340 1
370 2895 1
370 362 1
370 825 1
370 1869 1
949 371 1
1468 1139 1
1468 2251 1
1468 2796 1
2068 2782 1
2068 2452 1
2782 417 1
2820 1181 1
2820 2908 1
2820 1459 1
1523 2484 1
2364 2780 1
2364 738 1
2364 59 1
2780 1087 1
2780 2055 1
2397 2978 1
1105 1754 1
2895 2047 1
341 2924 1
341 1743 1
341 2268 1
1697 384 1
268 1019 1
268 2452 1
268 2014 1
268 1800 1
1019 428 1
1019 2443 1
1019 2857 1
1586 818 1
1586 1748 1
1586 419 1
1233 2955 1
1233 565 1
1233 856 1
1233 1263 1
453 691 1
453 1727 1
453 529 1
691 1278 1
691 171 1
565 619 1
413 1558 1
413 1789 1
1558 1337 1
1558 1630 1
1558 2848 1
1558 2530 1
24 2342 1
606 2919 1
606 1367 1
606 2405 1
2914 1745 1
340 1208 1
2439 2226 1
371 1682 1
1682 1857 1
1324 704 1
763 2142 1
2142 1604 1
2142 1591 1
2350 2279 1
2350 1427 1
1749 2047 1
2311 2996 1
2311 2848 1
929 2848 1
929 2582 1
929 967 1
929 2992 1
2848 1538 1
2848 747 1
2532 1282 1
2047 582 1
2047 2089 1
984 1235 1
2902 2386 1
2065 1049 1
2065 2624 1
499 610 1
499 660 1
449 2576 1
1988 2410 1
32 1465 1
32 2441 1
1055 1583 1
1055 2808 1
2705 895 1
2705 1554 1
772 1450 1
772 1442 1
772 1943 1
1450 2935 1
1450 595 1
1450 1901 1
909 1455 1
909 1712 1
909 1945 1
1455 1460 1
1455 467 1
1455 2781 1
1822 1126 1
1822 1071 1
529 972 1
1131 12 1
1043 1241 1
1043 2598 1
46 1467 1
46 2089 1
46 1306 1
1467 115 1
1467 134 1
2558 2839 1
2558 2216 1
1907 2664 1
1907 1185 1
1907 223 1
2664 1156 1
825 1746 1
825 1152 1
825 952 1
1959 1625 1
1959 1993 1
2744 2427 1
2744 1755 1
641 484 1
2279 2483 1
2972 972 1
2972 2598 1
1220 568 1
1220 2912 1
354 2687 1
252 21 1
252 794 1
252 807 1
2469 365 1
2469 1155 1
2249 218 1
2249 1045 1
2249 2156 1
2810 335 1
2810 2543 1
2810 975 1
2810 1102 1
2996 736 1
1525 1643 1
687 1476 1
687 2012 1
1476 2588 1
2308 1449 1
2939 1109 1
2939 2557 1
428 12 1
470 1303 1
251 1538 1
856 881 1
856 1049 1
856 1438 1
856 435 1
881 1430 1
881 2184 1
881 452 1
1969 2714 1
107 1188 1
107 1915 1
107 2400 1
597 2771 1
597 1459 1
2233 2968 1
2233 344 1
2233 1241 1
2968 2376 1
2968 2967 1
1445 1311 1
1445 1096 1
566 864 1
566 2141 1
1745 2332 1
1745 2800 1
1745 1363 1
2332 1967 1
2332 45 1
2332 2042 1
2332 137 1
2950 434 1
2950 2730 1
2950 1271 1
1538 648 1
547 2090 1
547 1688 1
2511 2887 1
693 1060 1
1303 6 1
1303 2426 1
1720 2382 1
1720 51 1
1323 1821 1
1323 1396 1
1323 703 1
1323 1651 1
1821 407 1
231 2176 1
231 1477 1
273 303 1
273 2015 1
319 1949 1
1983 1227 1
1319 2237 1
1319 627 1
1319 1915 1
1319 20 1
2237 2998 1
2351 1253 1
2522 1746 1
1348 1477 1
1348 930 1
1477 1587 1
1316 2150 1
1316 1591 1
396 2108 1
396 2890 1
2517 1666 1
461 2593 1
461 2016 1
461 1442 1
2593 2220 1
2333 1600 1
2333 1362 1
2333 708 1
1478 1485 1
634 2647 1
119 1144 1
119 1449 1
119 2113 1
1072 2683 1
1596 2114 1
135 2260 1
2534 1277 1
639 365 1
639 1250 1
639 826 1
639 110 1
1058 2704 1
1058 1703 1
1058 131 1
2704 2420 1
2704 2527 1
989 1835 1
2081 834 1
1689 2012 1
2012 2988 1
2012 254 1
305 1383 1
305 1651 1
305 2913 1
2278 2447 1
2278 2548 1
2935 2089 1
593 1470 1
593 2984 1
1257 2769 1
1257 387 1
2769 2997 1
2769 1637 1
1430 886 1
1430 290 1
195 1632 1
195 2197 1
1632 1625 1
1632 2179 1
2528 2054 1
1329 1996 1
373 2539 1
1365 2913 1
1365 1527 1
986 2594 1
986 1222 1
986 398 1
209 2894 1
821 1456 1
1060 375 1
704 1630 1
1630 1399 1
1630 2755 1
1812 2970 1
1812 2152 1
2446 2647 1
2446 141 1
2446 2967 1
2647 2643 1
2303 2334 1
2303 1194 1
2303 548 1
400 1633 1
400 2101 1
2389 2543 1
362 2051 1
2051 1177 1
2051 2445 1
542 2540 1
542 271 1
542 484 1
1472 1485 1
1472 650 1
1227 105 1
1227 2335 1
203 2242 1
40 326 1
40 76 1
1235 2235 1
1655 1875 1
1655 2966 1
2739 1627 1
1011 1800 1
1011 2587 1
1237 1584 1
2483 1101 1
1511 1857 1
1511 1216 1
1857 335 1
1938 2042 1
2919 2386 1
2082 2319 1
2082 1312 1
2082 1115 1
2319 611 1
2319 2326 1
2691 2625 1
2691 2754 1
2691 1106 1
751 2226 1
2226 1119 1
2226 1841 1
1439 2862 1
6 1318 1
6 875 1
1604 420 1
1604 2624 1
1604 2626 1
1651 1587 1
2583 1610 1
2583 1274 1
1256 730 1
1510 2801 1
1510 171 1
1510 688 1
1993 600 1
1993 218 1
2349 2289 1
2349 2263 1
1399 2736 1
1399 1529 1
1980 2025 1
1980 1584 1
2025 1155 1
467 1770 1
1770 300 1
1770 607 1
1259 1789 1
1259 2386 1
69 237 1
69 1954 1
1925 2210 1
1925 2385 1
1925 1945 1
1925 1156 1
2210 1742 1
2210 1700 1
2210 962 1
2873 104 1
2873 1288 1
2873 2966 1
2873 2014 1
2415 807 1
2415 2424 1
2415 210 1
1727 82 1
537 2135 1
537 2007 1
537 2857 1
537 540 1
2135 194 1
2838 1658 1
2440 2777 1
188 2304 1
1931 2405 1
1931 2326 1
1931 2482 1
1234 1245 1
1245 655 1
1245 171 1
586 1460 1
1042 1489 1
1042 1739 1
1042 2282 1
1042 864 1
1042 2625 1
1489 1085 1
1489 1305 1
1167 200 1
1167 2703 1
1167 106 1
124 2527 1
124 1628 1
161 1427 1
1240 2313 1
794 2399 1
1548 1608 1
1548 137 1
2731 500 1
2731 1049 1
2731 1232 1
594 2130 1
594 254 1
594 2334 1
2130 2450 1
2130 2399 1
448 2645 1
448 2253 1
1292 2926 1
1292 1451 1
1292 2778 1
2926 1528 1
2926 2048 1
1789 2527 1
1250 871 1
712 2399 1
712 223 1
76 1277 1
76 564 1
76 1290 1
1743 1222 1
1743 1783 1
2562 2235 1
2562 736 1
226 1124 1
2575 2346 1
2575 1337 1
1144 28 1
1144 374 1
223 473 1
223 500 1
2245 1998 1
2245 2326 1
1862 1149 1
1944 853 1
1944 1967 1
2449 2547 1
1628 104 1
317 2629 1
317 106 1
2629 2778 1
2629 2851 1
731 1680 1
731 2988 1
1680 2251 1
1680 1151 1
2729 560 1
393 377 1
2771 509 1
1196 827 1
1534 974 1
2676 952 1
2676 2098 1
1692 1960 1
1960 1948 1
64 2076 1
64 1875 1
2326 2156 1
697 1308 1
697 315 1
1529 1967 1
1529 318 1
1866 582 1
1866 1274 1
1866 254 1
2015 375 1
517 2235 1
517 1843 1
517 1853 1
2235 1597 1
237 1134 1
1134 484 1
1553 962 1
1712 2318 1
2304 2524 1
1239 688 1
875 1185 1
2998 2163 1
419 1188 1
419 2687 1
419 1700 1
1188 456 1
2197 2779 1
2011 2150 1
2011 1608 1
600 1199 1
600 1119 1
600 2280 1
600 1221 1
1199 2425 1
2376 957 1
2376 300 1
2697 2242 1
2697 2892 1
2697 581 1
2961 1799 1
380 1627 1
380 860 1
1098 1102 1
1098 967 1
967 2016 1
834 2655 1
834 1935 1
2655 2029 1
2655 2231 1
2424 37 1
519 1368 1
1368 1725 1
434 2228 1
1312 28 1
501 45 1
3 2473 1
1701 818 1
1701 315 1
219 2501 1
1860 1152 1
1860 256 1
1860 2160 1
1815 587 1
1501 2182 1
2122 2281 1
1509 890 1
2892 1337 1
2163 1438 1
508 818 1
508 983 1
508 1533 1
2182 1012 1
2182 110 1
2736 1905 1
2736 77 1
2420 504 1
2420 2450 1
2857 2250 1
2681 2118 1
2681 51 1
2687 1943 1
885 2323 1
885 456 1
885 2683 1
885 2289 1
2323 2007 1
1494 2920 1
1494 1962 1
1494 131 1
1337 2594 1
437 2086 1
2472 2618 1
2472 2374 1
1527 77 1
2570 1976 1
2400 477 1
2937 1189 1
300 2585 1
2585 2057 1
384 1761 1
1761 1151 1
1761 2799 1
2883 2098 1
1482 276 1
1482 1762 1
2148 2429 1
2148 7 1
2148 263 1
2148 1564 1
2429 2176 1
2429 1263 1
2520 2755 1
2779 2097 1
2988 2268 1
1691 1877 1
194 1906 1
194 2220 1
194 2169 1
1308 1835 1
1308 153 1
1308 1435 1
1290 1762 1
218 1114 1
218 2778 1
890 1254 1
890 1212 1
2250 1901 1
1787 422 1
1766 2144 1
1766 1869 1
2808 1576 1
2808 1272 1
1576 129 1
2680 2601 1
303 2672 1
2677 2253 1
744 2133 1
744 2291 1
2133 1954 1
2133 415 1
2133 47 1
2133 2318 1
616 2385 1
616 590 1
2924 1884 1
1279 2426 1
1279 31 1
2426 2477 1
2730 1600 1
1102 493 1
798 2796 1
798 2545 1
798 2152 1
798 750 1
2796 335 1
2093 1762 1
1608 2832 1
167 210 1
2007 1119 1
2007 1678 1
1742 2843 1
1742 1082 1
1742 2970 1
2843 2134 1
1580 2649 1
1580 560 1
833 63 1
2966 540 1
326 884 1
1911 417 1
2387 1350 1
2387 1807 1
2387 886 1
655 564 1
682 1703 1
1998 2951 1
1998 2474 1
2645 1423 1
839 497 1
839 2263 1
1785 2758 1
2758 59 1
2758 2 1
265 807 1
265 131 1
807 365 1
105 562 1
105 2626 1
562 1700 1
1755 2290 1
2089 1281 1
2291 1845 1
258 2911 1
258 2156 1
258 648 1
186 2984 1
186 2153 1
1194 359 1
2441 1493 1
2441 1358 1
1282 747 1
1282 698 1
1793 1263 1
1793 952 1
752 1961 1
752 330 1
2594 387 1
2984 1362 1
2984 1592 1
2971 2588 1
2971 698 1
2951 2628 1
141 1132 1
1781 415 1
1781 1610 1
2379 12 1
417 2165 1
1396 2113 1
1396 2605 1
783 2442 1
456 1115 1
335 1434 1
985 587 1
2169 595 1
1839 1456 1
1839 1124 1
1114 1166 1
1350 2 1
539 2042 1
539 423 1
359 1948 1
1517 1155 1
1517 1961 1
1967 2374 1
1549 2548 1
1181 524 1
1181 1506 1
2048 2176 1
1783 2228 1
1783 420 1
1783 2162 1
2268 510 1
1444 1071 1
983 2703 1
1166 590 1
730 1263 1
1187 1658 1
1187 1767 1
1658 1704 1
1658 1082 1
315 2577 1
315 1071 1
115 2381 1
1156 2123 1
867 2097 1
1212 1961 1
2649 423 1
962 2601 1
2242 2425 1
2955 1610 1
1767 1648 1
873 2801 1
544 2342 1
2342 2478 1
1139 2445 1
2514 2216 1
1945 1410 1
2076 832 1
1704 199 1
497 1948 1
497 1484 1
497 2399 1
494 1155 1
494 2477 1
232 1352 1
2425 1583 1
665 901 1
665 2134 1
665 1996 1
665 1679 1
901 1729 1
901 2945 1
901 2443 1
610 1253 1
398 2479 1
2479 1085 1
2479 1049 1
2479 2540 1
247 2605 1
1398 2014 1
500 1335 1
1335 2908 1
1335 1962 1
2090 2582 1
2090 2703 1
2547 178 1
1351 2494 1
2494 1648 1
1480 2150 1
1480 524 1
2969 2482 1
1611 253 1
604 200 1
604 2162 1
302 2452 1
302 63 1
302 1320 1
1124 278 1
2445 1416 1
1183 2263 1
1183 1191 1
1183 2992 1
2263 2751 1
425 2438 1
582 254 1
2913 165 1
968 1533 1
968 1581 1
968 2443 1
968 1884 1
1533 568 1
1533 2908 1
1597 256 1
1440 2524 1
1440 2442 1
1503 2754 1
1592 2201 1
2524 2038 1
2524 2643 1
1940 568 1
1564 2232 1
1564 541 1
377 1358 1
1935 2112 1
2112 1254 1
2410 524 1
153 1115 1
2385 1263 1
2548 899 1
2548 2006 1
2548 1410 1
10 1000 1
10 1962 1
1000 2098 1
2098 2967 1
2144 928 1
2778 564 1
1943 2181 1
711 1149 1
2165 2945 1
1238 2181 1
1238 1528 1
2743 607 1
1506 889 1
2540 187 1
51 330 1
51 241 1
330 2260 1
1327 2141 1
2220 1311 1
2220 2477 1
263 253 1
263 454 1
832 2542 1
832 1493 1
1845 2912 1
2038 1484 1
921 2477 1
882 971 1
882 1769 1
882 2890 1
971 946 1
971 2251 1
2832 2967 1
2070 2605 1
1068 2179 1
2042 1423 1
110 2474 1
43 535 1
1272 2992 1
2510 560 1
716 2216 1
2754 1807 1
947 187 1
947 1747 1
2781 137 1
2781 42 1
1909 548 1
2293 2442 1
2293 1881 1
2293 2026 1
946 1486 1
946 1600 1
1126 1841 1
1126 1261 1
403 1803 1
1591 509 1
462 750 1
462 2822 1
750 2675 1
619 889 1
2281 2437 1
2281 1274 1
1363 1936 1
1465 200 1
1465 2374 1
878 2260 1
878 1688 1
878 1367 1
2260 2382 1
899 256 1
899 611 1
2601 61 1
275 590 1
2894 137 1
2675 1438 1
1997 278 1
477 199 1
1816 27 1
1253 2624 1
1584 703 1
587 1581 1
2478 31 1
1669 2203 1
2703 2078 1
2803 287 1
458 1221 1
458 493 1
1221 1679 1
1261 504 1
212 2992 1
1277 889 1
2141 1748 1
2141 703 1
2793 1161 1
47 344 1
47 1071 1
1779 975 1
1779 1082 1
1779 1949 1
2443 849 1
1177 1189 1
21 253 1
1149 2967 1
1438 1688 1
1148 1589 1
1589 1486 1
1589 1851 1
1082 2992 1
2618 420 1
2184 1434 1
1648 666 1
2683 1706 1
2216 1470 1
1986 1528 1
1045 2617 1
2617 134 1
541 256 1
673 20 1
2232 2346 1
1915 2346 1
1954 498 1
561 61 1
236 42 1
236 2231 1
2179 1882 1
2437 2626 1
1364 1434 1
994 82 1
2055 2695 1
2055 165 1
2055 1842 1
2695 241 1
2156 288 1
288 1679 1
1174 2614 1
1807 407 1
420 2078 1
374 2079 1
374 1078 1
1851 2134 1
2473 1842 1
199 889 1
1260 2078 1
2078 860 1
2908 1799 1
2313 2482 1
2482 1869 1
956 2614 1
178 770 1
2577 633 1
2577 2614 1
709 2714 1
709 2438 1
739 849 1
860 1622 1
1853 1333 1
1435 2160 1
42 1305 1
2474 278 1
1842 1882 1
1725 1799 1
297 666 1
297 91 1
526 131 1
526 2203 1
1962 755 1
660 611 1
595 770 1
1433 1271 1
287 611 1
1271 2162 1
2203 1078 1
2280 770 1
2335 1486 1
82 2162 1
2851 2079 1
